"Source","Target"
"person","someon"
"person","state"
"person","year"
"practic","rds"
"practic","role"
"program","question"
"program","rds"
"program","research"
"program","role"
"program","state"
"question","role"
"question","state"
"rds","research"
"rds","role"
"rds","state"
"rds","work"
"research","role"
"research","state"
"research","year"
"role","someon"
"role","state"
"role","work"
"role","year"
"someon","state"
"someon","year"
"state","year"
"better","love"
"better","nutrit"
"better","peopl"
"better","reason"
"better","recommend"
"better","research"
"better","someth"
"better","sure"
"definit","dietet"
"definit","focus"
"definit","good"
"definit","love"
"definit","nutrit"
"definit","peopl"
"definit","reason"
"definit","recommend"
"definit","research"
"definit","someth"
"definit","sure"
"definit","well"
"dietet","focus"
"dietet","good"
"dietet","love"
"dietet","make"
"dietet","nutrit"
"dietet","peopl"
"dietet","recommend"
"dietet","research"
"dietet","someth"
"dietet","sure"
"focus","love"
"focus","nutrit"
"focus","peopl"
"focus","reason"
"focus","recommend"
"focus","someth"
"focus","sure"
"good","love"
"good","make"
"good","research"
"good","someth"
"good","well"
"love","make"
"love","nutrit"
"love","peopl"
"love","reason"
"love","recommend"
"love","research"
"love","someth"
"love","sure"
"love","work"
"make","reason"
"make","recommend"
"make","research"
"make","someth"
"make","well"
"make","work"
"nutrit","peopl"
"nutrit","reason"
"nutrit","recommend"
"nutrit","research"
"nutrit","someth"
"nutrit","well"
"peopl","reason"
"peopl","research"
"peopl","sure"
"peopl","well"
"peopl","work"
"reason","recommend"
"reason","research"
"reason","someth"
"reason","well"
"reason","work"
"recommend","research"
"recommend","well"
"research","someth"
"research","sure"
"research","well"
"someth","well"
"someth","work"
"sure","well"
"well","work"
"ask","school"
"ask","went"
"may","school"
"answer","like"
"answer","program"
"answer","question"
"answer","realli"
"cours","diet"
"cours","help"
"cours","hospit"
"cours","like"
"cours","peopl"
"cours","set"
"cours","work"
"diet","find"
"diet","help"
"diet","hospit"
"diet","like"
"diet","much"
"diet","nutrit"
"diet","peopl"
"diet","person"
"diet","set"
"diet","well"
"diet","work"
"find","hospit"
"find","like"
"find","much"
"find","nutrit"
"find","peopl"
"find","person"
"find","set"
"help","nutrit"
"help","peopl"
"help","person"
"help","work"
"hospit","nutrit"
"hospit","peopl"
"hospit","person"
"hospit","set"
"like","person"
"much","nutrit"
"much","person"
"nutrit","person"
"peopl","person"
"person","well"
"set","well"
"base","clinic"
"base","good"
"base","includ"
"base","privat"
"base","rds"
"base","sinc"
"base","take"
"base","think"
"base","tri"
"clinic","privat"
"good","includ"
"good","manag"
"good","privat"
"good","rds"
"good","sinc"
"includ","manag"
"includ","privat"
"includ","rds"
"includ","sinc"
"includ","take"
"includ","think"
"includ","tri"
"manag","privat"
"manag","rds"
"manag","sinc"
"manag","think"
"practic","privat"
"privat","rds"
"privat","sinc"
"privat","take"
"privat","think"
"privat","tri"
"rds","take"
"rds","think"
"rds","tri"
"take","think"
"health","nutrit"
"health","program"
"health","seem"
"health","specif"
"health","well"
"nutrit","program"
"nutrit","seem"
"nutrit","specif"
"program","specif"
"seem","specif"
"specif","well"
"actual","alreadi"
"actual","good"
"actual","got"
"actual","one"
"actual","peopl"
"actual","reason"
"actual","requir"
"actual","say"
"actual","sinc"
"alreadi","consid"
"alreadi","cours"
"alreadi","good"
"alreadi","job"
"alreadi","nutrit"
"alreadi","peopl"
"alreadi","reason"
"alreadi","requir"
"alreadi","student"
"alreadi","thing"
"alreadi","want"
"chang","first"
"chang","one"
"chang","peopl"
"chang","reason"
"chang","requir"
"chang","say"
"chang","sure"
"chang","want"
"chang","work"
"consid","first"
"consid","got"
"consid","job"
"consid","one"
"consid","peopl"
"consid","realli"
"consid","reason"
"consid","sinc"
"consid","take"
"consid","thing"
"cours","first"
"cours","got"
"cours","reason"
"cours","requir"
"cours","say"
"cours","take"
"first","good"
"first","got"
"first","job"
"first","nutrit"
"first","peopl"
"first","reason"
"first","requir"
"first","take"
"first","want"
"good","requir"
"good","say"
"good","want"
"got","nutrit"
"got","peopl"
"got","requir"
"got","say"
"got","student"
"job","nutrit"
"job","peopl"
"job","realli"
"job","reason"
"job","requir"
"job","say"
"job","sinc"
"job","still"
"job","student"
"job","sure"
"nutrit","one"
"nutrit","say"
"nutrit","sinc"
"nutrit","student"
"nutrit","take"
"nutrit","thing"
"nutrit","want"
"one","peopl"
"one","requir"
"one","student"
"peopl","requir"
"peopl","say"
"peopl","sinc"
"peopl","still"
"peopl","student"
"realli","reason"
"realli","requir"
"realli","sure"
"realli","want"
"reason","requir"
"reason","say"
"reason","sinc"
"reason","still"
"reason","want"
"requir","sinc"
"requir","take"
"requir","thing"
"requir","want"
"say","still"
"say","take"
"say","thing"
"say","want"
"say","work"
"sinc","thing"
"sinc","work"
"still","take"
"student","want"
"sure","take"
"sure","want"
"thing","want"
"base","help"
"base","learn"
"base","program"
"help","program"
"learn","program"
"learn","think"
"answer","bad"
"answer","field"
"answer","hard"
"answer","peopl"
"answer","reason"
"answer","want"
"bad","field"
"bad","peopl"
"bad","question"
"bad","reason"
"field","peopl"
"field","question"
"field","reason"
"field","want"
"hard","peopl"
"hard","question"
"hard","reason"
"question","want"
"seem","sure"
"come","employ"
"come","made"
"come","nutrit"
"come","research"
"come","use"
"dietitian","employ"
"dietitian","made"
"dietitian","master"
"dietitian","nutrit"
"dietitian","research"
"dietitian","want"
"employ","made"
"employ","master"
"employ","nutrit"
"employ","research"
"employ","use"
"employ","want"
"made","master"
"made","nutrit"
"made","research"
"made","want"
"master","nutrit"
"master","research"
"master","use"
"research","want"
"base","concern"
"base","lol"
"base","say"
"concern","lol"
"concern","program"
"concern","research"
"concern","say"
"lol","research"
"program","say"
"research","say"
"ask","base"
"ask","focus"
"ask","food"
"ask","privat"
"ask","requir"
"base","focus"
"base","often"
"base","requir"
"focus","often"
"focus","privat"
"focus","requir"
"food","often"
"food","privat"
"food","requir"
"mani","privat"
"often","privat"
"often","requir"
"privat","requir"
"clinic","current"
"clinic","yes"
"current","get"
"current","state"
"current","well"
"current","yes"
"get","well"
"like","yes"
"mani","well"
"practic","yes"
"state","well"
"state","yes"
"well","yes"
"work","yes"
"alway","appli"
"alway","compani"
"alway","hope"
"alway","insur"
"alway","interest"
"alway","nutrit"
"alway","often"
"alway","practic"
"alway","program"
"alway","put"
"alway","research"
"alway","role"
"alway","year"
"appli","best"
"appli","communiti"
"appli","compani"
"appli","educ"
"appli","everi"
"appli","help"
"appli","hope"
"appli","insur"
"appli","master"
"appli","need"
"appli","nutrit"
"appli","often"
"appli","one"
"appli","pass"
"appli","practic"
"appli","program"
"appli","research"
"appli","role"
"appli","say"
"appli","will"
"appli","year"
"best","communiti"
"best","compani"
"best","everi"
"best","hope"
"best","insur"
"best","interest"
"best","master"
"best","often"
"best","put"
"best","research"
"best","role"
"communiti","compani"
"communiti","hope"
"communiti","insur"
"communiti","interest"
"communiti","need"
"communiti","nutrit"
"communiti","often"
"communiti","practic"
"communiti","put"
"communiti","research"
"communiti","role"
"communiti","year"
"compani","educ"
"compani","everi"
"compani","food"
"compani","hope"
"compani","insur"
"compani","interest"
"compani","master"
"compani","often"
"compani","one"
"compani","pass"
"compani","practic"
"compani","program"
"compani","put"
"compani","research"
"compani","role"
"compani","say"
"compani","year"
"educ","everi"
"educ","food"
"educ","help"
"educ","hope"
"educ","master"
"educ","need"
"educ","often"
"educ","pass"
"everi","hope"
"everi","insur"
"everi","interest"
"everi","master"
"everi","need"
"everi","nutrit"
"everi","often"
"everi","program"
"everi","put"
"everi","research"
"everi","role"
"food","hope"
"food","insur"
"food","interest"
"food","master"
"food","nutrit"
"food","put"
"food","role"
"help","hope"
"help","insur"
"help","master"
"help","often"
"help","put"
"help","research"
"help","role"
"hope","insur"
"hope","interest"
"hope","master"
"hope","need"
"hope","nutrit"
"hope","often"
"hope","one"
"hope","practic"
"hope","put"
"hope","research"
"hope","role"
"hope","say"
"hope","year"
"insur","interest"
"insur","master"
"insur","need"
"insur","often"
"insur","one"
"insur","pass"
"insur","practic"
"insur","program"
"insur","put"
"insur","research"
"insur","role"
"insur","say"
"insur","will"
"insur","year"
"interest","master"
"interest","need"
"interest","nutrit"
"interest","often"
"interest","pass"
"interest","program"
"interest","research"
"interest","role"
"interest","say"
"interest","year"
"master","need"
"master","often"
"master","one"
"master","pass"
"master","practic"
"master","program"
"master","put"
"master","role"
"master","say"
"master","will"
"master","year"
"need","nutrit"
"need","put"
"need","role"
"need","say"
"nutrit","often"
"nutrit","pass"
"nutrit","practic"
"nutrit","put"
"nutrit","role"
"nutrit","year"
"often","put"
"often","research"
"often","role"
"often","say"
"one","role"
"pass","put"
"pass","role"
"practic","put"
"program","put"
"put","research"
"put","role"
"put","say"
"put","year"
"role","will"
"say","year"
"will","year"
"exam","hour"
"experi","hour"
"hour","requir"
"best","client"
"best","diet"
"best","idea"
"best","intern"
"best","manag"
"best","medic"
"best","part"
"best","patient"
"best","school"
"best","seen"
"best","take"
"best","tri"
"best","undergrad"
"best","well"
"client","diet"
"client","dietet"
"client","educ"
"client","end"
"client","idea"
"client","intern"
"client","look"
"client","manag"
"client","mani"
"client","medic"
"client","month"
"client","never"
"client","often"
"client","part"
"client","patient"
"client","research"
"client","said"
"client","school"
"client","seen"
"client","servic"
"client","start"
"client","sure"
"client","take"
"client","thank"
"client","think"
"client","tri"
"client","undergrad"
"client","use"
"client","well"
"diet","dietet"
"diet","educ"
"diet","end"
"diet","idea"
"diet","intern"
"diet","look"
"diet","manag"
"diet","mani"
"diet","medic"
"diet","month"
"diet","never"
"diet","often"
"diet","part"
"diet","patient"
"diet","research"
"diet","said"
"diet","school"
"diet","seen"
"diet","servic"
"diet","start"
"diet","sure"
"diet","take"
"diet","thank"
"diet","think"
"diet","tri"
"diet","undergrad"
"diet","use"
"dietet","end"
"dietet","medic"
"dietet","month"
"dietet","part"
"dietet","start"
"dietet","thank"
"dietet","undergrad"
"educ","end"
"educ","idea"
"educ","intern"
"educ","manag"
"educ","medic"
"educ","month"
"educ","part"
"educ","school"
"educ","seen"
"educ","servic"
"educ","start"
"educ","take"
"educ","thank"
"educ","tri"
"educ","undergrad"
"educ","well"
"end","idea"
"end","intern"
"end","look"
"end","manag"
"end","medic"
"end","month"
"end","often"
"end","patient"
"end","research"
"end","said"
"end","school"
"end","seen"
"end","servic"
"end","sure"
"end","tri"
"end","undergrad"
"end","well"
"idea","intern"
"idea","look"
"idea","medic"
"idea","month"
"idea","never"
"idea","part"
"idea","patient"
"idea","research"
"idea","school"
"idea","start"
"idea","sure"
"idea","thank"
"idea","think"
"idea","undergrad"
"idea","use"
"idea","well"
"intern","mani"
"intern","month"
"intern","often"
"intern","part"
"intern","patient"
"intern","research"
"intern","said"
"intern","school"
"intern","seen"
"intern","servic"
"intern","start"
"intern","take"
"intern","thank"
"intern","think"
"intern","undergrad"
"intern","well"
"look","medic"
"look","often"
"look","part"
"look","school"
"look","seen"
"look","start"
"look","sure"
"look","take"
"look","thank"
"look","undergrad"
"look","well"
"manag","medic"
"manag","month"
"manag","never"
"manag","often"
"manag","part"
"manag","start"
"manag","sure"
"mani","medic"
"mani","patient"
"mani","school"
"mani","undergrad"
"medic","month"
"medic","never"
"medic","often"
"medic","part"
"medic","patient"
"medic","research"
"medic","said"
"medic","school"
"medic","seen"
"medic","servic"
"medic","start"
"medic","take"
"medic","thank"
"medic","think"
"medic","tri"
"medic","undergrad"
"medic","use"
"medic","well"
"month","often"
"month","part"
"month","patient"
"month","research"
"month","school"
"month","seen"
"month","start"
"month","sure"
"month","thank"
"month","think"
"month","undergrad"
"month","well"
"never","often"
"never","part"
"never","research"
"never","seen"
"never","undergrad"
"often","patient"
"often","said"
"often","servic"
"often","start"
"often","sure"
"often","thank"
"often","think"
"often","undergrad"
"often","use"
"part","patient"
"part","research"
"part","said"
"part","seen"
"part","servic"
"part","start"
"part","sure"
"part","thank"
"part","think"
"part","tri"
"part","undergrad"
"part","use"
"patient","research"
"patient","seen"
"patient","servic"
"patient","start"
"patient","take"
"patient","thank"
"patient","undergrad"
"patient","well"
"research","said"
"research","school"
"research","seen"
"research","start"
"research","take"
"research","thank"
"research","think"
"research","tri"
"research","undergrad"
"said","school"
"said","start"
"said","thank"
"said","undergrad"
"said","well"
"school","seen"
"school","sure"
"school","think"
"school","undergrad"
"seen","start"
"seen","sure"
"seen","thank"
"seen","think"
"seen","undergrad"
"seen","use"
"servic","start"
"servic","sure"
"servic","thank"
"start","take"
"start","tri"
"start","undergrad"
"start","well"
"sure","thank"
"sure","tri"
"sure","undergrad"
"take","thank"
"take","undergrad"
"thank","tri"
"thank","undergrad"
"thank","well"
"think","undergrad"
"think","well"
"undergrad","use"
"use","well"
"academi","anoth"
"academi","come"
"academi","complet"
"academi","current"
"academi","depend"
"academi","diet"
"academi","enough"
"academi","everyon"
